time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car	departures_pt	arrivals_pt	stuck_pt	en-route_pt
00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0
00:05:00	300	0	0	0	0	0	0	0	0	0	0	0	0
00:10:00	600	0	0	0	0	0	0	0	0	0	0	0	0
00:15:00	900	0	0	0	0	0	0	0	0	0	0	0	0
00:20:00	1200	0	0	0	0	0	0	0	0	0	0	0	0
00:25:00	1500	0	0	0	0	0	0	0	0	0	0	0	0
00:30:00	1800	0	0	0	0	0	0	0	0	0	0	0	0
00:35:00	2100	0	0	0	0	0	0	0	0	0	0	0	0
00:40:00	2400	0	0	0	0	0	0	0	0	0	0	0	0
00:45:00	2700	0	0	0	0	0	0	0	0	0	0	0	0
00:50:00	3000	0	0	0	0	0	0	0	0	0	0	0	0
00:55:00	3300	0	0	0	0	0	0	0	0	0	0	0	0
01:00:00	3600	1	0	0	1	0	0	0	0	1	0	0	1
01:05:00	3900	0	0	0	1	0	0	0	0	0	0	0	1
01:10:00	4200	0	0	0	1	0	0	0	0	0	0	0	1
01:15:00	4500	0	0	0	1	0	0	0	0	0	0	0	1
01:20:00	4800	0	0	0	1	0	0	0	0	0	0	0	1
01:25:00	5100	0	0	0	1	0	0	0	0	0	0	0	1
01:30:00	5400	0	1	0	0	0	0	0	0	0	1	0	0
01:35:00	5700	0	0	0	0	0	0	0	0	0	0	0	0
01:40:00	6000	1	0	0	1	1	0	0	1	0	0	0	0
01:45:00	6300	2	0	0	3	2	0	0	3	0	0	0	0
01:50:00	6600	0	0	0	3	0	0	0	3	0	0	0	0
01:55:00	6900	0	2	0	1	0	2	0	1	0	0	0	0
02:00:00	7200	1	1	0	1	1	1	0	1	0	0	0	0
02:05:00	7500	1	0	0	2	1	0	0	2	0	0	0	0
02:10:00	7800	5	1	0	6	3	1	0	4	2	0	0	2
02:15:00	8100	0	1	0	5	0	1	0	3	0	0	0	2
02:20:00	8400	5	2	0	8	3	2	0	4	2	0	0	4
02:25:00	8700	1	2	0	7	0	1	0	3	1	1	0	4
02:30:00	9000	4	1	0	10	1	0	0	4	3	1	0	6
02:35:00	9300	5	2	0	13	5	2	0	7	0	0	0	6
02:40:00	9600	4	4	0	13	3	4	0	6	1	0	0	7
02:45:00	9900	7	4	0	16	3	3	0	6	4	1	0	10
02:50:00	10200	6	3	0	19	1	0	0	7	5	3	0	12
02:55:00	10500	7	3	0	23	1	1	0	7	6	2	0	16
03:00:00	10800	12	3	0	32	9	2	0	14	3	1	0	18
03:05:00	11100	9	7	0	34	5	6	0	13	4	1	0	21
03:10:00	11400	9	10	0	33	7	5	0	15	2	5	0	18
03:15:00	11700	14	11	0	36	9	6	0	18	5	5	0	18
03:20:00	12000	10	13	0	33	5	11	0	12	5	2	0	21
03:25:00	12300	8	10	0	31	6	6	0	12	2	4	0	19
03:30:00	12600	24	10	0	45	15	6	0	21	9	4	0	24
